b1,b2,b3,b4,b5,b6,b7,b8,b81,b9,b10,b11,b12,oc
0.06216,0.05605,0.06212,0.08956,0.10605,0.12374,0.14966,0.19289,0.21072,0.26086,0.41162,0.42131,0.35934,494.1
0.16021,0.17155,0.24446,0.31776,0.34316,0.36283,0.38045,0.39292,0.39619,0.4086,0.46849,0.47534,0.44005,22.8
0.0688,0.06776,0.08941,0.12457,0.14125,0.15642,0.17302,0.19072,0.19634,0.21389,0.30304,0.32063,0.29208,73
0.11151,0.11447,0.16959,0.25073,0.27874,0.30179,0.32486,0.34674,0.35367,0.37618,0.48339,0.49877,0.46741,43.3
0.0919,0.09513,0.14876,0.21399,0.23415,0.25119,0.2673,0.27893,0.28203,0.29546,0.38133,0.40068,0.36711,29.5
0.12073,0.12927,0.19597,0.26644,0.28874,0.30718,0.32591,0.34214,0.34674,0.36408,0.46153,0.48518,0.45656,20.3
0.10503,0.10797,0.16963,0.2367,0.26309,0.28714,0.31103,0.32953,0.33396,0.34978,0.47109,0.48686,0.4431,46.9
0.14227,0.15336,0.24077,0.32449,0.35075,0.37213,0.39147,0.40607,0.4102,0.42199,0.50722,0.51868,0.4686,23.4
0.11757,0.12294,0.201,0.28814,0.3207,0.34706,0.36932,0.38212,0.38486,0.39337,0.502,0.51015,0.46132,41.9
0.1302,0.14096,0.19688,0.27315,0.30165,0.32606,0.3527,0.38028,0.38878,0.41581,0.5315,0.55386,0.50933,28.5
0.09614,0.09851,0.12422,0.15631,0.16862,0.17968,0.19275,0.20874,0.21429,0.23302,0.33466,0.37068,0.396,11
0.05429,0.05389,0.07408,0.12399,0.15059,0.1727,0.19593,0.22156,0.22925,0.24906,0.31608,0.32352,0.29778,243.8
0.13077,0.13721,0.20654,0.28569,0.31427,0.33783,0.36025,0.37679,0.3808,0.39428,0.4761,0.48764,0.45051,26.7
0.09966,0.10323,0.17116,0.24233,0.26528,0.28523,0.3043,0.31747,0.32077,0.33527,0.44751,0.46946,0.44035,19.6
0.15889,0.16936,0.23442,0.31074,0.34096,0.36417,0.38726,0.40898,0.41495,0.43092,0.50676,0.52095,0.49739,26.6
0.07191,0.07075,0.11452,0.21563,0.24049,0.25978,0.27733,0.29047,0.29485,0.31776,0.44066,0.46548,0.42619,16.1
0.11877,0.12723,0.17927,0.24071,0.25876,0.27441,0.29154,0.30186,0.30346,0.31594,0.40402,0.4255,0.40841,33
0.09456,0.09703,0.13589,0.18467,0.20616,0.22579,0.24723,0.26841,0.2746,0.29465,0.39174,0.40879,0.36517,73
0.12221,0.12823,0.19706,0.29268,0.32159,0.34348,0.36199,0.37446,0.37801,0.38878,0.45499,0.46142,0.43102,36
0.10676,0.11628,0.1747,0.24188,0.2614,0.27791,0.29539,0.31038,0.3147,0.33159,0.43591,0.45751,0.43441,25.8
0.09561,0.09719,0.13536,0.18836,0.21267,0.23513,0.26056,0.2882,0.29703,0.32367,0.43291,0.44813,0.40747,63.7
0.09836,0.10205,0.13237,0.17362,0.19244,0.20999,0.23057,0.25305,0.26008,0.28177,0.36576,0.37993,0.35302,71.2
0.13864,0.14592,0.20105,0.27139,0.30047,0.32412,0.34746,0.36728,0.37205,0.3886,0.46548,0.4815,0.44371,59.4
0.05981,0.05572,0.07338,0.11825,0.13693,0.15339,0.17037,0.18638,0.19147,0.21188,0.30867,0.32764,0.31835,105.4
0.16132,0.17587,0.27523,0.38124,0.41333,0.43934,0.46419,0.4815,0.4854,0.50038,0.5813,0.59525,0.54225,21.4
0.11102,0.1158,0.14548,0.19494,0.21637,0.23594,0.25996,0.28767,0.2956,0.31754,0.40616,0.4253,0.3912,76.2
0.09917,0.10118,0.14272,0.20587,0.23217,0.25604,0.28177,0.30535,0.31139,0.32946,0.43092,0.44402,0.37034,80.6
0.11735,0.12181,0.17002,0.23999,0.26742,0.28987,0.31225,0.33266,0.33869,0.35441,0.42835,0.43904,0.41966,43.8
0.09026,0.09326,0.12263,0.16282,0.17927,0.19315,0.20763,0.22341,0.22888,0.24401,0.33512,0.35629,0.36425,74.8
0.14227,0.15435,0.24519,0.31967,0.34467,0.36602,0.38672,0.40309,0.40747,0.41986,0.51168,0.52614,0.4854,19.4
0.11,0.11617,0.16436,0.23594,0.26309,0.28675,0.31096,0.33412,0.34104,0.35711,0.43311,0.43985,0.38797,65.8
0.1302,0.13381,0.18437,0.24598,0.27283,0.29614,0.32107,0.34578,0.35294,0.37463,0.4749,0.48989,0.4434,69.7
0.13059,0.1374,0.17787,0.22972,0.2538,0.27638,0.30339,0.3352,0.34562,0.37446,0.45551,0.46484,0.43692,89.1
0.10301,0.10532,0.1471,0.20202,0.22408,0.24361,0.2643,0.28471,0.2908,0.30946,0.41096,0.42865,0.41153,59.6
0.10491,0.11028,0.16611,0.23105,0.25102,0.26779,0.28425,0.29751,0.30109,0.31608,0.40607,0.42609,0.38654,26.2
0.10304,0.10683,0.14928,0.20253,0.22594,0.24677,0.26891,0.29127,0.29813,0.31579,0.40701,0.41725,0.38557,78.1
0.12414,0.13116,0.19187,0.27378,0.30095,0.32307,0.34514,0.36754,0.37523,0.39628,0.49204,0.50385,0.48095,15.4
0.11896,0.12639,0.21463,0.3074,0.33512,0.359,0.38177,0.39591,0.39902,0.41352,0.51393,0.53052,0.50816,18.2
0.11,0.11342,0.18357,0.27517,0.29703,0.31405,0.32456,0.32606,0.32606,0.33312,0.38495,0.38637,0.33435,16.9
0.15948,0.16308,0.19244,0.23889,0.25739,0.27391,0.29242,0.31254,0.31908,0.34025,0.42678,0.44177,0.40272,53
0.10524,0.10864,0.16066,0.22662,0.24706,0.2662,0.28867,0.3057,0.3096,0.32727,0.45583,0.48764,0.45258,23.5
0.12448,0.13047,0.16869,0.21365,0.22935,0.24328,0.25882,0.27397,0.27868,0.29594,0.38761,0.41049,0.39192,39.8
0.0813,0.08095,0.09506,0.11929,0.1317,0.14395,0.15893,0.17595,0.18143,0.1987,0.27441,0.29295,0.29363,142.9
0.09043,0.09358,0.11511,0.14528,0.1561,0.16542,0.17543,0.18463,0.18733,0.19679,0.24655,0.25978,0.26656,56.5
0.08453,0.08418,0.12034,0.18043,0.20611,0.22751,0.24894,0.26829,0.27384,0.29147,0.37818,0.39075,0.35934,76.6
0.10691,0.11329,0.19116,0.28255,0.31096,0.33636,0.35925,0.37231,0.37506,0.38958,0.49877,0.51452,0.46526,32.3
0.12167,0.12844,0.1953,0.27353,0.29819,0.31879,0.33955,0.35917,0.36559,0.3845,0.48719,0.5013,0.47174,22.2
0.11596,0.1217,0.1737,0.24171,0.26884,0.29174,0.31506,0.33605,0.3419,0.35637,0.43241,0.43924,0.37359,48.5
0.15791,0.16657,0.20082,0.24138,0.25781,0.27321,0.29228,0.31268,0.31857,0.33955,0.43742,0.46302,0.45206,45.8
0.13845,0.14825,0.23249,0.31146,0.339,0.36258,0.38557,0.40235,0.40644,0.42228,0.51988,0.53518,0.4863,22.3
0.0539,0.04762,0.05354,0.08449,0.10508,0.12653,0.15431,0.1898,0.2016,0.23464,0.33297,0.3453,0.31175,360.3
0.08682,0.08794,0.12598,0.17478,0.19539,0.21414,0.23383,0.25229,0.25781,0.27549,0.36771,0.38133,0.3453,71
0.17935,0.19962,0.31326,0.40346,0.43122,0.45373,0.47479,0.4882,0.49068,0.502,0.57783,0.59375,0.53914,13.1
0.13225,0.14044,0.20408,0.27504,0.29881,0.31952,0.34143,0.36091,0.36652,0.38583,0.47566,0.49351,0.47315,10.7
0.10174,0.10517,0.14581,0.19733,0.21399,0.22946,0.24831,0.26552,0.27027,0.28973,0.4102,0.44157,0.40701,20.5
0.11976,0.12627,0.16558,0.21528,0.23714,0.25757,0.28229,0.30974,0.31813,0.34364,0.43974,0.45761,0.43231,36
0.09506,0.09961,0.15031,0.21067,0.23126,0.2498,0.26724,0.27868,0.28158,0.29458,0.3982,0.41543,0.37291,32.6
0.1252,0.13493,0.21543,0.29094,0.31681,0.33845,0.36016,0.37766,0.38177,0.39655,0.49454,0.52012,0.48865,14.5
0.17943,0.19683,0.29874,0.396,0.42325,0.44351,0.46249,0.47566,0.47852,0.48933,0.54815,0.56105,0.54325,14.5
0.10179,0.10428,0.17754,0.25799,0.28635,0.31139,0.33274,0.34174,0.34285,0.35213,0.46313,0.48128,0.41812,23.5
0.11937,0.12612,0.21607,0.3129,0.34237,0.36728,0.38967,0.40235,0.40495,0.41937,0.52143,0.53827,0.50839,12.6
0.14474,0.15606,0.23801,0.31456,0.34229,0.36551,0.38797,0.40701,0.41229,0.4254,0.50933,0.51832,0.47282,38.3
0.12317,0.13071,0.20235,0.26455,0.2884,0.30967,0.33113,0.35035,0.35596,0.37205,0.49034,0.50734,0.46817,33.9
0.14942,0.16312,0.26086,0.33312,0.35785,0.3787,0.39866,0.41381,0.41764,0.42855,0.52155,0.53815,0.48161,17.3
0.10466,0.11163,0.15762,0.22105,0.23867,0.25252,0.26607,0.27746,0.28087,0.29397,0.34159,0.34906,0.32855,53.6
0.11524,0.11779,0.16512,0.22346,0.24328,0.26182,0.28262,0.29985,0.30423,0.32389,0.46164,0.49556,0.4257,32.3
0.12419,0.12823,0.17195,0.21873,0.23719,0.25451,0.27485,0.29553,0.30179,0.32539,0.46111,0.49204,0.44096,31.7
0.12179,0.12975,0.1655,0.20488,0.21787,0.22961,0.2435,0.25398,0.25615,0.26699,0.33799,0.359,0.36016,26.8
0.08835,0.08778,0.11468,0.16166,0.18374,0.20338,0.22516,0.24774,0.25445,0.27593,0.35498,0.36821,0.3465,134.7
0.07943,0.07768,0.11727,0.1749,0.19697,0.21657,0.23405,0.24221,0.24328,0.25398,0.37188,0.3886,0.35629,60.3
0.10664,0.11092,0.15599,0.21682,0.24182,0.26291,0.28471,0.30613,0.31232,0.32953,0.41716,0.43331,0.40682,62.6
0.11529,0.12128,0.16463,0.22223,0.24491,0.2626,0.28048,0.29943,0.30493,0.32048,0.4017,0.41908,0.41505,55.4
0.12847,0.13521,0.21473,0.30409,0.33343,0.35851,0.38274,0.4017,0.40635,0.42238,0.52012,0.53432,0.50455,15.2
0.13128,0.13649,0.18055,0.26345,0.288,0.30846,0.33045,0.35099,0.35612,0.37282,0.42599,0.4472,0.45436,48.4
0.12598,0.13366,0.18789,0.24877,0.27492,0.29778,0.32278,0.34874,0.3567,0.37644,0.4815,0.49854,0.46004,45.9
0.1197,0.128,0.21483,0.27945,0.30255,0.32203,0.33947,0.34986,0.35148,0.36016,0.44035,0.45488,0.41745,28.6
0.10817,0.11327,0.17555,0.25722,0.28229,0.30395,0.32727,0.34954,0.35645,0.38291,0.51109,0.53777,0.4873,25.9
0.15042,0.1582,0.22208,0.30676,0.33916,0.36661,0.39491,0.4217,0.42973,0.45688,0.57597,0.59814,0.54967,17.5
0.08221,0.08084,0.10067,0.13511,0.15191,0.16773,0.18634,0.20802,0.21533,0.23862,0.34049,0.36375,0.3469,88.8
0.11061,0.11424,0.14829,0.1967,0.21762,0.23686,0.25924,0.2832,0.29074,0.31601,0.43511,0.46334,0.44351,58.5
0.11041,0.11405,0.15842,0.20951,0.22667,0.24238,0.2602,0.27631,0.28093,0.29971,0.41677,0.44689,0.42141,24.7
0.13655,0.14767,0.20725,0.26687,0.29134,0.31225,0.33504,0.3558,0.36124,0.37931,0.47076,0.49034,0.46838,20.4
0.06902,0.06506,0.07727,0.11334,0.13421,0.15445,0.17951,0.21043,0.22065,0.25084,0.34364,0.35711,0.329,318.6
0.11455,0.11776,0.17993,0.2605,0.29034,0.31579,0.34064,0.35934,0.36375,0.38309,0.49,0.50676,0.46334,36.2
0.08162,0.08527,0.1375,0.20319,0.22699,0.24598,0.26315,0.27561,0.27816,0.28728,0.36149,0.37394,0.36183,55.2
0.13311,0.14458,0.21488,0.29268,0.32114,0.34514,0.36872,0.3877,0.39255,0.40935,0.50119,0.51725,0.47852,39.9
0.12056,0.12832,0.19629,0.26278,0.28728,0.30903,0.33128,0.34818,0.35229,0.36728,0.47654,0.50257,0.44351,23.3
0.10935,0.1129,0.15743,0.21582,0.24277,0.26681,0.29268,0.32004,0.3287,0.34978,0.42993,0.43381,0.3961,81
0.13421,0.14478,0.23062,0.3013,0.32711,0.34858,0.36872,0.38503,0.38958,0.40151,0.49454,0.50968,0.46473,17.3
0.1169,0.11871,0.16136,0.22704,0.24934,0.26959,0.29141,0.3091,0.31412,0.33543,0.44127,0.46196,0.41476,34.6
0.11956,0.12747,0.1743,0.22279,0.24221,0.25978,0.27951,0.29724,0.30206,0.31967,0.40983,0.42668,0.38486,30.9
0.12428,0.13234,0.22213,0.29936,0.32681,0.35075,0.37316,0.38708,0.38976,0.40355,0.51976,0.54238,0.48652,30.9
0.15751,0.16497,0.20797,0.25078,0.26681,0.28164,0.2993,0.31769,0.3233,0.34332,0.45635,0.48876,0.46345,14.2
0.11332,0.12053,0.1507,0.19081,0.20711,0.22131,0.23736,0.25533,0.26116,0.27855,0.35099,0.36652,0.36745,58.5
0.12633,0.13262,0.17848,0.23752,0.26339,0.28642,0.31304,0.34056,0.34874,0.37454,0.48507,0.50489,0.45698,30.2
0.16114,0.17136,0.25398,0.34316,0.37179,0.39591,0.41995,0.43722,0.44086,0.45572,0.54639,0.56494,0.52288,24.1
0.14588,0.15743,0.22699,0.29785,0.32203,0.34151,0.36216,0.38107,0.38628,0.40374,0.50617,0.5342,0.51263,41.1
0.12098,0.12791,0.1928,0.26242,0.2908,0.31623,0.34372,0.37034,0.37783,0.40207,0.4934,0.50699,0.46709,60.6
0.14921,0.15926,0.21335,0.2665,0.28184,0.29376,0.30367,0.30676,0.30669,0.31117,0.35719,0.36099,0.33667,16.4
0.14428,0.14997,0.21067,0.26922,0.29154,0.31053,0.32614,0.33551,0.33791,0.34914,0.40495,0.41011,0.37299,58.6
0.16255,0.17705,0.24451,0.29703,0.3129,0.32674,0.34111,0.35027,0.35213,0.36091,0.40823,0.41324,0.38566,20.6
0.08426,0.08381,0.10859,0.15101,0.17053,0.1881,0.20811,0.23014,0.23708,0.26008,0.35629,0.37532,0.35253,118.8
0.0871,0.08612,0.10447,0.14161,0.16073,0.17836,0.19875,0.22218,0.22967,0.25229,0.32004,0.33243,0.32263,283.7
0.11885,0.12531,0.18928,0.26897,0.29526,0.31718,0.33822,0.35326,0.35686,0.37205,0.45123,0.46548,0.41783,27.5
0.125,0.13113,0.19806,0.27517,0.3022,0.32546,0.34754,0.36258,0.36602,0.38019,0.47282,0.48933,0.45342,31.4
0.16185,0.17726,0.27587,0.37188,0.40235,0.42776,0.453,0.47195,0.47632,0.49295,0.58979,0.60828,0.55157,24.8
0.15385,0.16815,0.25918,0.34159,0.36745,0.38931,0.41238,0.42973,0.43341,0.44968,0.56014,0.58817,0.55119,33.7
0.15428,0.16478,0.22341,0.30896,0.33752,0.36149,0.38779,0.40898,0.41352,0.43162,0.50851,0.53113,0.52131,31.9
0.12569,0.13228,0.15693,0.18235,0.19112,0.19856,0.20673,0.21468,0.21702,0.22584,0.27052,0.28373,0.29107,23
0.10872,0.11269,0.15198,0.2084,0.23195,0.25258,0.27536,0.29999,0.30768,0.32969,0.43813,0.45983,0.44218,54.6
0.12198,0.12939,0.2054,0.28734,0.31369,0.33597,0.35768,0.37402,0.37809,0.39391,0.48384,0.50269,0.47381,16.3
0.15129,0.15948,0.24934,0.35481,0.3838,0.4086,0.42756,0.42756,0.42589,0.43471,0.55989,0.58979,0.45154,6.3
0.13011,0.13568,0.15248,0.16565,0.16994,0.17346,0.17713,0.18063,0.1818,0.18625,0.20759,0.21193,0.20826,22.5
0.09861,0.1034,0.12853,0.16162,0.17583,0.18893,0.20455,0.22228,0.22809,0.24706,0.3419,0.37034,0.36576,49.9
0.13709,0.14629,0.21213,0.27555,0.29309,0.30733,0.32055,0.32749,0.32885,0.33814,0.41162,0.42707,0.39756,22.6
0.09177,0.09247,0.12627,0.17989,0.19985,0.21687,0.23453,0.2509,0.25586,0.27397,0.36174,0.38159,0.37188,91
0.12615,0.13443,0.18793,0.25692,0.28386,0.30606,0.32938,0.34986,0.35563,0.37575,0.47228,0.48978,0.44895,25.7
0.14689,0.15911,0.25334,0.32374,0.34978,0.37222,0.394,0.41087,0.41515,0.43122,0.53555,0.55667,0.50338,21.3
0.13848,0.14883,0.24524,0.32181,0.34858,0.37119,0.39138,0.40346,0.4056,0.41735,0.51404,0.53703,0.48888,16
0.15668,0.16512,0.24929,0.33667,0.36974,0.39655,0.42131,0.43924,0.4431,0.45793,0.56208,0.57346,0.52228,45.4
0.04472,0.04192,0.0527,0.08545,0.10335,0.12098,0.14358,0.17183,0.18097,0.2072,0.32077,0.34025,0.30761,279.9
0.15311,0.16185,0.20597,0.28035,0.30704,0.32885,0.3518,0.37385,0.37966,0.39619,0.43823,0.45175,0.44238,53
0.05991,0.05526,0.06212,0.08463,0.09979,0.1162,0.13801,0.16703,0.17734,0.20768,0.30606,0.3233,0.30493,181.3
0.14666,0.15563,0.21717,0.2904,0.31769,0.33994,0.36333,0.38221,0.38663,0.40383,0.48978,0.50396,0.45878,41.8
0.06327,0.06172,0.10661,0.15802,0.17669,0.19454,0.20965,0.21558,0.21637,0.22657,0.35983,0.38238,0.35408,24.9
0.11855,0.12508,0.20893,0.2958,0.32337,0.3469,0.36821,0.38177,0.38459,0.39756,0.48295,0.49728,0.46462,18.7
0.05707,0.05497,0.08925,0.13935,0.15453,0.16804,0.17816,0.18105,0.18155,0.18958,0.28741,0.30311,0.27492,39.4
0.08688,0.08802,0.13213,0.19055,0.21247,0.23137,0.25003,0.2662,0.27064,0.28662,0.37862,0.39573,0.37949,84
0.07874,0.07985,0.13658,0.19297,0.21257,0.23014,0.24513,0.25188,0.25276,0.2626,0.36711,0.38779,0.34634,24.6
0.08468,0.08562,0.14925,0.22162,0.24367,0.26254,0.27733,0.28223,0.28281,0.29228,0.40114,0.41716,0.39192,30.1
0.13693,0.14612,0.20253,0.27246,0.29888,0.32129,0.34483,0.36392,0.36872,0.38637,0.46903,0.48462,0.45793,32.7
0.07335,0.07032,0.08492,0.12092,0.14119,0.1601,0.18226,0.20835,0.21687,0.24105,0.32531,0.33923,0.31776,227.2
0.0841,0.08302,0.10622,0.14411,0.16334,0.18084,0.19989,0.21757,0.22228,0.23807,0.31754,0.33327,0.3057,85.1
0.13536,0.1396,0.19994,0.26804,0.29703,0.32055,0.34269,0.35909,0.36274,0.37584,0.45604,0.47152,0.44453,42.5
0.12894,0.13759,0.226,0.32584,0.35481,0.37914,0.40133,0.41276,0.41457,0.42628,0.50676,0.52204,0.48173,11.2
0.0836,0.08356,0.12954,0.19494,0.21863,0.23911,0.25882,0.27422,0.27816,0.29329,0.383,0.3961,0.37128,76.3
0.07345,0.07132,0.09202,0.13652,0.15403,0.16986,0.18789,0.20835,0.21553,0.2406,0.34714,0.37213,0.36141,136.4
0.13256,0.13737,0.17254,0.21802,0.23741,0.25462,0.27346,0.29343,0.29992,0.32063,0.40439,0.42286,0.41524,64.2
0.16274,0.17223,0.20778,0.23036,0.23774,0.24384,0.25015,0.25604,0.25799,0.26601,0.3062,0.31536,0.30988,16.6
0.09486,0.09984,0.13605,0.19378,0.21572,0.23405,0.2541,0.27416,0.28035,0.30213,0.40031,0.42092,0.39857,34.9
0.11773,0.12204,0.1743,0.24457,0.27523,0.30019,0.32233,0.339,0.34324,0.35711,0.41658,0.42737,0.4141,52.8
0.12402,0.12656,0.1546,0.19209,0.20922,0.22574,0.24564,0.26767,0.27485,0.29854,0.4139,0.44586,0.42335,53.4
0.09118,0.09211,0.11617,0.15842,0.1745,0.18863,0.20408,0.22075,0.22626,0.24502,0.33381,0.36124,0.37102,60.5
0.09952,0.10025,0.1285,0.16611,0.1826,0.19875,0.21903,0.243,0.25096,0.27772,0.4121,0.44147,0.4141,46.4
0.0927,0.09333,0.112,0.13977,0.15188,0.16342,0.17758,0.194,0.19957,0.21873,0.32374,0.35934,0.36737,55.8
0.08078,0.07804,0.09428,0.13314,0.15502,0.17571,0.20045,0.22925,0.23829,0.26461,0.34214,0.35408,0.33105,207.6
0.08913,0.09228,0.11447,0.14511,0.16077,0.17628,0.19543,0.21893,0.22683,0.24998,0.3419,0.36074,0.34348,89.9
0.15812,0.16696,0.21281,0.26681,0.28688,0.30304,0.31886,0.3332,0.33729,0.3514,0.40945,0.4215,0.41793,33.8
0.10335,0.10304,0.13608,0.19196,0.22039,0.24643,0.27536,0.30641,0.31608,0.34387,0.44617,0.45667,0.41505,137.7
0.09091,0.09395,0.11945,0.153,0.16908,0.18467,0.20366,0.22657,0.23431,0.25888,0.37256,0.39491,0.36838,64.7
0.10824,0.11171,0.18323,0.28229,0.30988,0.33251,0.35164,0.36233,0.36509,0.37993,0.47359,0.48495,0.44463,32.3
0.12782,0.13555,0.22925,0.31456,0.34293,0.36754,0.38976,0.40188,0.40365,0.41543,0.52264,0.53815,0.47654,17.3
0.08576,0.08756,0.12572,0.17551,0.1948,0.21149,0.22898,0.24581,0.25073,0.26712,0.35457,0.3748,0.36475,75.2
0.0792,0.07991,0.1344,0.18068,0.19692,0.21198,0.22356,0.22563,0.22496,0.22877,0.31879,0.33182,0.30325,34.1
0.0659,0.06283,0.08119,0.12526,0.14358,0.1601,0.17848,0.19838,0.20507,0.22845,0.32621,0.35099,0.3345,110.2
0.0863,0.08598,0.10148,0.12665,0.13954,0.15212,0.1673,0.18544,0.19165,0.2112,0.29532,0.31871,0.32011,100.4
0.11319,0.1155,0.1263,0.13693,0.14051,0.14375,0.14767,0.15205,0.15346,0.15907,0.19204,0.20431,0.22136,3.7
0.10627,0.10809,0.13271,0.16971,0.18677,0.20277,0.22197,0.24395,0.25113,0.27397,0.35703,0.36991,0.354,56.2
0.12703,0.14015,0.18647,0.22548,0.23583,0.24401,0.25217,0.2584,0.25996,0.26705,0.3004,0.30733,0.30262,14.5
0.14073,0.14997,0.20193,0.25299,0.27139,0.28734,0.30451,0.32077,0.32494,0.33775,0.41087,0.42855,0.41745,35
0.10127,0.1052,0.14602,0.19656,0.22024,0.24255,0.26835,0.29478,0.30227,0.32614,0.43772,0.46462,0.39664,70.4
0.14106,0.14928,0.21223,0.28688,0.30839,0.32479,0.33955,0.34802,0.34978,0.35876,0.40785,0.41831,0.41562,22.1
0.10283,0.10666,0.17235,0.25763,0.28307,0.30493,0.32614,0.34009,0.34308,0.35571,0.44668,0.46291,0.45415,13.9
0.12598,0.1317,0.18243,0.24372,0.26224,0.2788,0.29724,0.31131,0.31492,0.33197,0.43631,0.46174,0.42904,32.4
0.14632,0.15545,0.19463,0.23988,0.25698,0.27121,0.28576,0.29874,0.30241,0.31427,0.36291,0.37111,0.36108,40.3
0.13329,0.14335,0.20821,0.27015,0.28688,0.29909,0.30917,0.31347,0.31398,0.31945,0.35777,0.35917,0.33381,33.1
0.12803,0.13728,0.19387,0.25212,0.27441,0.29404,0.31594,0.33581,0.34111,0.35967,0.44668,0.46452,0.44813,38.2
0.1831,0.20296,0.30606,0.37558,0.39857,0.4187,0.44096,0.45656,0.45846,0.46946,0.5765,0.60926,0.56002,27.1
0.16546,0.1747,0.21722,0.28022,0.30648,0.32938,0.35522,0.38424,0.39355,0.4215,0.51582,0.53284,0.49831,52.2
0.09458,0.09797,0.12975,0.16904,0.1891,0.20835,0.22983,0.25067,0.25633,0.27328,0.37809,0.40004,0.3595,41.1
0.13543,0.14276,0.19516,0.27746,0.30102,0.3207,0.34033,0.35367,0.3562,0.36889,0.41087,0.42491,0.42257,39
0.1739,0.18578,0.23632,0.27797,0.29094,0.30206,0.31333,0.31901,0.31982,0.32749,0.37428,0.37905,0.33869,16.2
0.09386,0.09643,0.12945,0.17709,0.19638,0.2134,0.23249,0.25316,0.26008,0.2821,0.37592,0.39582,0.38115,37.4
0.08768,0.0857,0.10695,0.15094,0.17458,0.19665,0.22248,0.25276,0.26266,0.29087,0.38282,0.39373,0.35843,164
0.0927,0.09587,0.139,0.20031,0.22361,0.24395,0.26461,0.28236,0.28761,0.30613,0.40757,0.42648,0.40309,44.8
0.10483,0.10972,0.16963,0.23308,0.25562,0.27536,0.2941,0.30683,0.30939,0.32018,0.40031,0.41238,0.37334,27.8
0.15226,0.1601,0.2133,0.27996,0.30409,0.32412,0.34467,0.36425,0.37008,0.38913,0.47995,0.49785,0.4804,33.4
0.12036,0.12697,0.18072,0.25698,0.28569,0.30641,0.32494,0.33861,0.3419,0.3549,0.41419,0.42433,0.39255,37
0.13167,0.13909,0.18239,0.23388,0.25351,0.27114,0.29094,0.30867,0.31318,0.32931,0.39802,0.41295,0.40402,44.4
0.14818,0.15202,0.18677,0.24547,0.27378,0.2995,0.32908,0.36191,0.37188,0.39847,0.48128,0.49465,0.47731,53.4
0.17136,0.18741,0.27919,0.36889,0.39591,0.41697,0.43732,0.45311,0.4573,0.47206,0.54878,0.56286,0.53914,18.9
0.11327,0.121,0.16994,0.24077,0.2617,0.28041,0.30075,0.31908,0.32412,0.34475,0.43053,0.45583,0.43944,20.6
0.15262,0.16025,0.20077,0.25305,0.2746,0.29295,0.31261,0.3322,0.33799,0.35694,0.43944,0.4592,0.45082,46.6
0.15751,0.16869,0.2367,0.29662,0.3155,0.33174,0.3518,0.36864,0.37094,0.38107,0.47665,0.50769,0.45761,18.9
0.10872,0.10844,0.13183,0.17322,0.19503,0.21692,0.24536,0.28125,0.29316,0.32772,0.44988,0.46838,0.40476,94.6
0.13706,0.14299,0.19856,0.25948,0.28642,0.30896,0.33144,0.34962,0.35383,0.36796,0.44761,0.46217,0.414,24.4
0.11744,0.12039,0.16177,0.21847,0.24356,0.26516,0.28754,0.30754,0.31297,0.33022,0.41438,0.42845,0.39893,46.7
0.16508,0.17943,0.27265,0.35801,0.38797,0.41343,0.43893,0.4592,0.4643,0.48217,0.58237,0.59814,0.5379,31.6
0.13731,0.14788,0.2135,0.27791,0.30269,0.32426,0.34706,0.36787,0.37359,0.38824,0.47501,0.48876,0.43033,47.2
0.09669,0.09911,0.16531,0.22735,0.24877,0.26835,0.28438,0.29027,0.29107,0.29737,0.41889,0.43112,0.3993,27.4
0.06421,0.06059,0.07709,0.11355,0.12912,0.14405,0.16155,0.18201,0.18919,0.21429,0.32817,0.3549,0.31923,86.9
0.16092,0.16897,0.20711,0.24826,0.26309,0.27618,0.29047,0.30437,0.30853,0.32426,0.3961,0.41276,0.39847,40.5
0.11303,0.11771,0.157,0.20931,0.23078,0.24998,0.27265,0.29471,0.30061,0.32255,0.42964,0.45625,0.42855,84.9
0.12342,0.1288,0.16951,0.22192,0.24316,0.26218,0.28373,0.30458,0.31046,0.32938,0.41276,0.42924,0.41172,30.2
0.1034,0.10837,0.14774,0.20559,0.22835,0.24797,0.26909,0.29107,0.29819,0.32085,0.42228,0.44402,0.42102,56
0.1398,0.14945,0.20654,0.28242,0.30967,0.33174,0.35465,0.37592,0.38212,0.40198,0.4835,0.50234,0.46602,28.1
0.16274,0.1773,0.25334,0.33327,0.36249,0.3869,0.41448,0.43793,0.443,0.45783,0.55195,0.57531,0.52918,46.4
0.14822,0.16055,0.25445,0.33297,0.35867,0.38072,0.40207,0.41831,0.42199,0.43611,0.53333,0.55106,0.50676,17.4
0.11418,0.11649,0.14568,0.19182,0.21281,0.23249,0.25621,0.28517,0.29485,0.32382,0.42766,0.44689,0.40672,142
0.10221,0.10332,0.13167,0.17906,0.20188,0.22341,0.24848,0.27644,0.2853,0.31297,0.42511,0.44761,0.40663,83.2
0.15104,0.15769,0.2134,0.28913,0.31739,0.33908,0.36016,0.37809,0.38291,0.39829,0.47174,0.48428,0.45899,44.5
0.07759,0.07845,0.09421,0.11719,0.1277,0.13655,0.14618,0.15657,0.15992,0.17061,0.23437,0.2617,0.29074,131.2
0.12891,0.1382,0.19779,0.26662,0.29174,0.31189,0.33258,0.35067,0.35563,0.37025,0.43752,0.45082,0.40644,30.6
